NAME,ADDR,LBRRY_LA,LBRRY_LO,TEL
함안군립칠원도서관,경상남도 함안군 칠원읍 원서로 56,35.30493,128.5154692,055-580-3647
김제시립도서관,전북특별자치도 김제시 서낭당길 151,35.7990764,126.8925556,063-540-4141
김제만경도서관,전북특별자치도 김제시 만경읍 만경로 776,35.8492989,126.8169325,063-540-4145
김제금구도서관,전북특별자치도 김제시 금구면 양시7길 57,35.7751438,127.0125269,063-540-4162
희망남포작은도서관,전북특별자치도 김제시 성덕면 남포2길 85,35.8098809,126.7882714,063-542-0211
죽산작은도서관,전북특별자치도 김제시 죽산면 죽산1길 30-9,35.7699752,126.814062,063-546-2079
길보작은도서관,전북특별자치도 김제시 금성로 93,35.7997455,126.9004444,063-545-1923
새마을작은도서관,전북특별자치도 김제시 동서로 213,35.8016882,126.8911784,063-544-5567
검산작은도서관,전북특별자치도 김제시 요촌북로 110,35.8074283,126.8964428,063-543-5007
교동골작은도서관,전북특별자치도 김제시 동서1길 9-24,35.7969055,126.8797427,063-547-0431
청하사랑작은도서관,전북특별자치도 김제시 청하면 청하로 518,35.9035278,126.8407117,070-7719-1109
광천공공도서관,충청남도 홍성군 광천읍 광천로 342,36.4959512,126.6199846,041-630-9573
고흥군립중앙도서관,전라남도 고흥군 고흥읍 고흥로 1793,34.609695,127.2889664,061-830-6951
고흥군립남부도서관,전라남도 고흥군 도양읍 녹동신항8길 5-4,34.5275467,127.1415292,061-830-6901
고흥군립북부도서관,전라남도 고흥군 동강면 동강중촌길 35,34.780904,127.3306506,061-830-5951
전북특별자치도교육청 전주학생교육문화관,전북특별자치도 전주시 덕진구 안덕원로 71,35.8291331,127.1378158,063-270-1643
전북특별자치도교육청 군산학생교육문화관,전북특별자치도 군산시 조촌4길 46,35.9708598,126.7365741,063-450-3246
전북특별자치도교육청 군산학생교육문화관 대야분관,전북특별자치도 군산시 대야면 석화로 84,35.9489434,126.8188947,063-451-2669
익산교육문화회관,전북특별자치도 익산시 고봉로 55,35.9389516,126.9606218,063-840-7200
전북특별자치도교육청 익산학생교육문화관 함열분관,전북특별자치도 익산시 함열읍 함열중앙로 53,36.0785875,126.9634646,063-861-1474
전북특별자치도교육청 남원학생교육문화관,전북특별자치도 남원시 용성로 49,35.4101177,127.3819549,063-630-1281
전북특별자치도교육청 남원학생교육문화관 운봉분관,전북특별자치도 남원시 운봉읍 서하길 7-8,35.4409827,127.5320598,063-634-0716
김제교육문화회관,전북특별자치도 김제시 요촌북로 72,35.8067653,126.89217,063-540-6800
김제교육문화회관 금산분관,전북특별자치도 김제시 금산면 원평로 97,35.7173185,126.9946612,063-545-1670
전북특별자치도교육청 부안학생교육문화관,전북특별자치도 부안군 부안읍 남문안길 10,35.7307316,126.7348965,063-580-1323
정읍학생복지회관,전북특별자치도 정읍시 구미길 14-4,35.5712741,126.8518922,063-533-6528
전라북도교육청완주도서관,전북특별자치도 완주군 봉동읍 봉동동서로 109,35.9381762,127.1642661,063-262-2239
전북특별자치도교육청 진안도서관,전북특별자치도 진안군 진안읍 대광길 4,35.7893374,127.422116,063-433-2433
전라북도교육청무주도서관,전북특별자치도 무주군 무주읍 향한로 37,36.0106559,127.6604406,063-322-4635
전라북도교육청장수도서관,전북특별자치도 장수군 장수읍 호비로 58,35.6510324,127.5214147,063-351-5488
전라북도교육청임실도서관,전북특별자치도 임실군 임실읍 봉황로 145,35.6138819,127.2787824,063-643-3525
전라북도교육청순창도서관,전북특별자치도 순창군 순창읍 장류로 379,35.3766053,127.1440507,063-652-0994
전라북도교육청고창도서관,전북특별자치도 고창군 고창읍 천변북로 109,35.4341415,126.7039748,063-563-2720
청계숲고운도서관,"경기도 의왕시 덕장로 19, 3층",37.3927263,126.9976692,031-345-2637
원당마을한옥도서관,서울특별시 도봉구 해등로32가길 17,37.6609785,127.0201769,02-906-2022
강남구립일원라온영어도서관,"서울특별시 강남구 영동대로 22, 지하 1층",37.4817136,127.0822397,02-6712-0595~6
세곡마루도서관,"서울특별시 강남구 헌릉로590길 68, 2층",37.4607489,127.0961723,02-2176-0634~5
스마트논현1동도서관,서울특별시 강남구 학동로 20길 25 논현1동 주민센터,37.5114869,127.0285217,
스마트일원동도서관,서울 강남구 영동대로 22 디에이치 자이 개포,37.4897962,127.0760251,
스마트청담역도서관,서울 강남구 학동로 508,37.5191066,127.0520336,
스마트압구정역도서관,서울 강남구 압구정로 172,37.5268032,127.0281755,
군자동도서관,서울특별시 광진구 면목로 13,37.5554909,127.0754515,02-2049-2960
월계어린이도서관,서울특별시 노원구 월계로42길 9,37.6216809,127.0531766,070-4238-5148
공릉행복도서관,서울특별시 노원구 동일로179길 22,37.6223104,127.0727525,02-976-3820
한내지혜의숲도서관,서울특별시 노원구 마들로 86,37.6217338,127.0676414,02-979-7420
향기나무도서관,"서울특별시 노원구 노원로 331, 1층",37.6464986,127.0688377,02-2116-4448
까망돌도서관,서울특별시 동작구 서달로 129,37.505058,126.9607317,02-815-3701
마포소금나루도서관,서울특별시 마포구 숭문길 72,37.5495666,126.9460754,02-3153-1600
신호작은도서관 아이들꿈자람터,부산광역시 강서구 르노삼성대로 14,35.0882599,128.8724335,051-970-2316
아이꿈 작은도서관,부산광역시 강서구 명지국제6로318번길 58,35.0998348,128.928286,051-201-5202
부산광역시 교리도서관,부산광역시 기장군 기장읍 차성로417번길 11,35.2567089,129.2158008,051-709-5370
부산광역시 금샘도서관,부산광역시 금정구 기찰로 94,35.2391546,129.0939285,051-519-5900
광주 북구 중흥도서관,광주광역시 북구 당뫼로 39,35.169805,126.9144483,062-410-6860
광주 북구 신용도서관,광주광역시 북구 첨단연신로107번길 24,35.2076447,126.8617291,062-410-6853
마산도서관,경기도 김포시 김포한강7로22번길 174-6,37.6342473,126.7370613,031-5186-4890
초록우산 도서관,대구광역시 동구 율하동로26길 67,35.8698335,128.709637,053-964-3335
꿈날자문고 도서관,"대구광역시 동구 안심로73길 22, 2층",35.8702298,128.7259751,053-965-7811
행복 작은도서관,대구광역시 동구 송라로2길 17-6,35.8702091,128.6213122,053-755-9392
율하5주민 작은도서관,"대구광역시 동구 율하서로 59, 율하휴먼시아5단지 507동 주민복지관 내",35.864188,128.692047,053-965-5955
방촌어린이 작은도서관,대구광역시 동구 동촌로46길 17,35.8802839,128.6638025,053-981-8276
꿈틀 작은도서관,"대구광역시 남구 성명공원길 18, 2층",35.8479555,128.5723398,053-621-8667
침산1동 작은도서관,"대구광역시 북구 침산남로13길 16, 2층",35.8903277,128.5812786,053-320-5191
노원동 작은도서관,대구광역시 북구 팔달로27길 42-3,35.8909297,128.5663818,053-320-5192
서변동 작은도서관,"대구광역시 북구 호국로57길 6, 1층",35.9279702,128.5979559,053-320-5194
노원행복 작은도서관,대구광역시 북구 노원로 134,35.8969428,128.5757695,053-320-5198
대구 북구 영어 작은도서관,"대구광역시 북구 고성로31길 21, 1층",35.881909,128.5835861,053-320-5190
산격1동 작은도서관,"대구광역시 북구 연암공원로 89, 3층",35.8980805,128.6012847,053-320-5193
한강공원부키 도서관,"대구광역시 북구 사수동 811, 한강공원 일원",35.9012052,128.5127602,053-320-5199
행정정보문고센터,대구광역시 달서구 학산로 45,35.8297339,128.5326441,053-667-4817
죽전동 작은도서관,"대구광역시 달서구 와룡로56길 26, 2층(죽전동 행정복지센터)",35.855797,128.5398201,053-667-4217
달서아트센터 도서관,대구광역시 달서구 문화회관길160,35.8433779,128.5228444,053-584-9274
장기동 작은도서관,대구광역시 달서구 장기로 277,35.8433981,128.5299636,053-667-4244
용산1동 작은도서관,대구광역시 달서구 용산로 212-7,35.8566419,128.5312386,053-667-4279
이곡2동 작은도서관,대구광역시 달서구 계대동문로 77,35.8558089,128.5008392,053-667-4368
학산 작은도서관,대구광역시 달서구 학산로 140,35.8333518,128.5417135,053-721-8970
달성군청 도서관,대구광역시 달성군 논공읍 달성군청로 33,35.7745414,128.4313244,053-668-3239
다사읍 작은도서관,대구광역시 달성군 다사읍 매곡로12길 37,35.8649215,128.4571628,053-591-3342
달성군청소년센터 작은도서관,대구광역시 달성군 논공읍 논공로 252,35.7238941,128.4550625,053-670-1323
고암작은도서관,경기도 양주시 고암길 251-1,37.8333114,127.0708782,031-8082-7489
오산시 소리울도서관,경기도 오산시 경기대로 102-25,37.1339152,127.0732373,031-8036-6670
무지개도서관,"경기도 오산시 청호로 23-22, 105동 놀이터 안",37.1298897,127.0822459,031-8036-6549
고현초꿈키움도서관,경기도 오산시 남부대로 459,37.1336377,127.0854297,031-8036-6550
세교쌍용예가 시민개방도서관,"경기도 오산시 내삼미로 110, 2층",37.1645681,127.0679533,031-8036-6548
파주시립월롱도서관,경기도 파주시 월롱면 엘지로 17,37.7995562,126.7891988,031-940-8570
화성시립서연이음터도서관,경기도 화성시 동탄순환대로8길 57,37.2098027,127.0587938,031-378-1352
원주시립태장도서관,강원특별자치도 원주시 치악로 2068,37.3605853,127.9537209,033-737-4485
동문작은도서관,"충청남도 서산시 율지6로 6, 4층",36.7806793,126.4599803,041-660-3883
운산작은도서관,충청남도 서산시 운산면 운암로 1040,36.8109084,126.5832526,041-660-3838
청주금빛도서관,충청북도 청주시 상당구 호미로 272,36.6279017,127.5146713,043-201-4136
청주내수도서관,충청북도 청주시 청원구 내수읍 마산3길 49,36.7239271,127.5348235,043-201-4736~7
청주가로수도서관,충청북도 청주시 흥덕구 서현서로 5,36.6197723,127.4271768,043-201-4232
군산시립산들도서관,전북특별자치도 군산시 옥구읍 옥구로 27,35.9204731,126.6696889,063-454-5800
군산시립금강도서관,전북특별자치도 군산시 궁포3로 30,35.9676772,126.7366293,063-454-5670
익산시립유천도서관,전북특별자치도 익산시 동천로 86,35.9282186,126.9736443,063-859-7555
경상남도교육청 밀양도서관,경상남도 밀양시 삼랑진읍 만어로 7,35.4000943,128.8414162,055-353-6977
경상남도교육청 산청지리산도서관,경상남도 산청군 신안면 원지강변로 101,35.3014196,127.9744965,055-974-1611
경상남도교육청 진영도서관,경상남도 김해시 진영읍 진영로265번길 9-61,35.3047655,128.7414169,055-345-1995
경상남도교육청 창녕도서관,경상남도 창녕군 창녕읍 남창녕로 52,35.5359284,128.5035663,055-532-9501
경상남도교육청 통영도서관,경상남도 통영시 봉수로 37,34.8278389,128.4161814,055-648-8092
경상남도교육청 하동도서관,경상남도 하동군 하동읍 경서대로 80,35.0638743,127.7447672,055-884-7983
참새미작은도서관,경상남도 거제시 거제면 동상3길 26,34.8510652,128.5960669,055-639-6565
둔덕청마꽃들작은도서관,경상남도 거제시 둔덕면 거제남서로 4624,34.8365111,128.5047773,055-638-0011
외포바다마을작은도서관,"경상남도 거제시 장목면 외포4길 12, 2층",34.9429229,128.7155215,055-639-6745
푸른숲작은도서관,경상남도 거제시 상동7길 30,34.8669546,128.6298359,055-633-8849
원동작은도서관,경상남도 양산시 원동면 원동로 1598,35.3702553,128.920549,055-392-2682
물구나무작은도서관,경상남도 양산시 서창로 194,35.41634,129.1734411,055-366-2121
남원시립도서관,전북특별자치도 남원시 광한북로 54,35.4076967,127.380214,063-620-8976
남원시어린이청소년도서관,전북특별자치도 남원시 역재3길 12,35.4198906,127.3997991,063-620-5294
강남구립개포하늘꿈도서관,서울특별시 강남구 개포로110길 54,37.4906808,127.0803687,02-451-1511
관평도서관,대전광역시 유성구 테크노4로 131,36.4262899,127.3897975,042-716-0350
대구광역시교육청삼국유사군위도서관,대구광역시 군위군 군위읍 군청로 175,36.2394613,128.5725268,054-380-4280
늘봄이음터작은도서관,경기도 화성시 동탄대로24길 49,37.2175611,127.1095261,031-378-5696
제천기적의도서관,충청북도 제천시 용두천로38길 30 (고암동),37.155232,128.2201007,043-644-1215
마포나루메타버스도서관,서울특별시 마포구 마포대로 8,37.5462243,126.9545042,02-3153-1627
성남시 책테마파크도서관,경기도 성남시 분당구 문정로 145,37.3812917,127.1511409,031-729-1765
파주시립광탄도서관,경기도 파주시 광탄면 심궁로 23,37.7803433,126.8525858,031-940-5825
파주시립한울도서관,경기도 파주시 교하로 239,37.7172045,126.7435306,031-940-5007
금곡작은도서관,경기도 파주시 법원읍 술이홀로 1315,37.8846186,126.8778329,031-959-9506
탄현작은도서관,경기도 파주시 탄현면 소금쟁이길 71,37.7699029,126.7030425,031-946-0350
휘경행복도서관,서울특별시 동대문구 장안벚꽃로 323,37.5751257,127.0726906,02-2249-9701
서농도서관,경기도 용인시 기흥구 서천서로 83,37.2375781,127.0688748,031-324-4533
성복도서관,경기도 용인시 수지구 성복1로164번길 6,37.3169968,127.0630138,031-324-4719
기아행복마루작은도서관,경기도 화성시 우정읍 기아자동차로 559,37.0646935,126.7956006,031-358-2597
양감작은도서관,경기도 화성시 양감면 초록로 7,37.0818625,126.9460528,031-5189-3004
마도작은도서관,경기도 화성시 마도면 마도북로 387,37.2049822,126.7702991,031-5189-2338
팔탄작은도서관,경기도 화성시 팔탄면 구장길 14,37.1620622,126.9048367,031-5189-2339
봉담커피앤북작은도서관,경기도 화성시 봉담읍 상리3길 38,37.2260181,126.9440272,031-5189-3004
호연이음터작은도서관,경기도 화성시 동탄대로3길 17-9,37.1628806,127.104777,031-378-7116
